,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度
203,臺北市中正區臨沂街69巷17弄1~30號,38.5,4.0,4,47,97.76,3,2,2,0,24300000,248568,RPXQMLTJJHPFFBA88CA,2,1,0,108,764824.6153846154,118.46153846153845,300.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0356546,121.5289014
204,臺北市中正區青島西路1~30號,13.92,16.0,4,33,158.0,3,2,2,1,34100000,215823,RPPNMLKKJHPFFBA96CA,3,1,1,108,664070.7692307692,42.83076923076923,486.15384615384613,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.044688,121.519053
205,臺北市中正區武昌街一段61~90號,7.02,8.0,4,39,56.45,1,1,1,1,8880000,157307,RPXNMLKKJHPFFBA77CA,1,1,0,108,484021.53846153844,21.599999999999998,173.6923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0442378,121.5105524
206,臺北市中正區新生南路一段151~180號,192.0,4.0,3,35,560.73,0,0,0,0,164000000,292476,RPSQMLLLJHPFFBA77CA,2,5,0,108,899926.1538461539,590.7692307692307,1725.323076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0353504,121.5328843
207,臺北市中正區青島東路1~30號,57.68,7.0,4,38,292.01,5,2,4,1,32000000,109585,RPSOMLRJKHPFFBA18DA,2,1,1,108,337184.6153846154,177.47692307692307,898.4923076923076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0443403,121.5206523
208,臺北市中正區臨沂街32巷1~30號,9.49,7.0,4,6,42.25,1,1,1,1,10050000,237870,RPRNMLNKJHPFFBA47CA,1,1,0,108,731907.6923076923,29.2,130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0399002,121.5294845
209,臺北市中正區重慶南路二段31~60號,17.7,12.0,4,35,127.72,4,1,1,1,25000000,195741,RPQOMLPKJHPFFAA57CA,3,1,0,108,602280.0,54.46153846153846,392.9846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0321303,121.5144411
210,臺北市中正區牯嶺街1~30號,27.73,7.0,4,38,122.77000000000001,3,2,2,1,24000000,195487,RPOOMLOJKHPFFAA27CA,1,1,0,108,601498.4615384615,85.32307692307693,377.75384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0319951,121.515164
211,臺北市中正區?m門街61~90號,9.27,12.0,4,3,77.9,2,2,1,1,16080000,206418,RPPOMLOJKHPFFAA37CA,2,1,0,108,635132.3076923076,28.52307692307692,239.6923076923077,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0087745,121.4573162
212,臺北市中正區?m門街61~90號,7.89,12.0,4,3,67.62,1,1,1,1,12500000,184857,RPQOMLOJKHPFFAA47CA,2,1,0,108,568790.7692307692,24.276923076923076,208.06153846153848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0087745,121.4573162
213,臺北市中正區?m門街61~90號,11.73,12.0,4,3,131.82,2,1,2,1,22000000,201318,RPSOMLOJKHPFFAA67CA,2,1,1,108,619440.0,36.09230769230769,405.59999999999997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0087745,121.4573162
214,臺北市中正區汀州路二段61~90號,17.82,19.0,4,4,263.3,3,2,3,1,54780000,225442,RPTOMLNJKHPFFAA67CA,2,1,1,108,693667.6923076923,54.83076923076923,810.1538461538462,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0259532,121.5158269
215,臺北市中正區博愛路230巷1~30號,13.6,4.0,4,35,45.04,3,1,1,0,4800000,106572,RPVNMLLLJHPFFAA67CA,5,1,0,108,327913.8461538461,41.84615384615385,138.58461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0335506,121.5099803
216,臺北市中正區汀州路一段125巷1~30號,28.03,4.0,4,44,79.45,3,2,2,0,9000000,113279,RPVNMLPKJHPFFAA97CA,2,1,0,108,348550.7692307692,86.24615384615385,244.46153846153845,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0282069,121.5096176
217,臺北市中正區牯嶺街31~60號,36.0,4.0,3,35,94.08,3,1,1,0,20000000,212585,RPOPMLOJKHPFFAA37CA,1,1,0,108,654107.6923076923,110.76923076923076,289.4769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0304438,121.5163022
218,臺北市中正區忠孝東路一段151~180號,5.01,13.0,4,2,51.47,1,1,1,1,16250000,315718,RPPPMLOJKHPFFBA57CA,1,1,0,108,971440.0,15.415384615384614,158.36923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0442295,121.5267772
219,臺北市中正區仁愛路一段23巷1~30號,45.91,9.0,4,7,244.61,3,2,2,1,40000000,163526,RPUQMLLLJHPFFBA97CA,1,1,1,108,503156.92307692306,141.26153846153844,752.6461538461539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0392145,121.5231585
220,臺北市中正區青島東路1~30號,18.66,7.0,4,35,119.72,3,2,2,1,25800000,215503,RPRPMLOKJHPFFBA77CA,1,1,0,108,663086.1538461539,57.41538461538461,368.36923076923074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0443403,121.5206523
221,臺北市中正區金山南路一段79巷1~30號,73.2,4.0,4,49,169.42,3,2,2,0,38600000,227836,RPSNMLTKJHPFFBA18CA,3,1,0,108,701033.8461538461,225.23076923076923,521.2923076923076,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0368795,121.528188
222,臺北市中正區臨沂街61巷1~30號,42.08,6.0,4,49,166.32,3,2,2,0,37600000,226070,RPOPMLQKJHPFFBA67CA,1,1,0,108,695600.0,129.47692307692307,511.7538461538461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0370141,121.5291171
223,臺北市中正區仁愛路二段42巷1~30號,31.52,6.0,4,47,110.25,4,2,2,1,32600000,295692,RPQOMLQKJHPFFBA87DA,4,1,0,108,909821.5384615384,96.98461538461538,339.2307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0377259,121.527678
224,臺北市中正區水源路31~60號,17.83,13.0,4,3,176.61,3,2,2,1,32880000,210169,RPVOMLQKJHPFFAA28DA,2,1,1,108,646673.8461538461,54.86153846153845,543.4153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0179463,121.524432
225,臺北市中正區金門街1~30號,50.75,4.0,3,51,130.37,4,2,2,0,19600000,150341,RPXOMLRKJHPFFAA48CA,1,1,0,108,462587.6923076923,156.15384615384616,401.1384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0230273,121.5247945
226,臺北市中正區羅斯福路一段58巷17弄1~30號,28.94,5.0,4,36,116.53999999999999,3,2,2,0,13600000,116698,RPXNMLLLJHPFFAA87CA,1,1,0,108,359070.7692307692,89.04615384615384,358.58461538461535,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0305443,121.5190111
227,臺北市中正區水源路31~60號,28.09,13.0,4,19,152.23000000000002,3,2,1,1,25000000,164225,RPRPMLNJKHPFFAA57CA,1,1,1,109,505307.6923076923,86.43076923076923,468.40000000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0179463,121.524432
228,臺北市中正區廈門街121~150號,14.67,12.0,4,3,139.12,3,2,2,1,27000000,194077,RPOOMLMLJHPFFAA17CA,1,1,1,108,597160.0,45.138461538461534,428.0615384615385,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0231219,121.5175316
229,臺北市中正區汀州路二段31~60號,32.14,6.0,4,35,137.37,4,1,2,0,16000000,116474,RPXOMLLLJHPFFAA08DA,2,1,0,108,358381.53846153844,98.8923076923077,422.67692307692306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0261126,121.515074
230,臺北市中正區中華路二段313巷1~30號,14.8,5.0,3,35,35.11,2,1,1,0,5500000,156651,RPSNMLMLJHPFFAA57DA,1,1,0,109,482003.0769230769,45.53846153846154,108.03076923076922,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0281948,121.5059105
231,臺北市中正區廈門街123巷1~30號,21.5,1.0,1,35,22.32,0,0,0,0,5900000,264337,RPXNMLKMJHPFFAA97DA,1,1,0,108,813344.6153846154,66.15384615384615,68.67692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0230279,121.51768
232,臺北市中正區林森南路121~150號,11.41,12.0,4,31,133.29,3,2,2,1,30500000,228824,RPROMLLMJHPFFAA57DA,2,1,0,108,704073.8461538461,35.107692307692304,410.1230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0427004,121.5225788
233,臺北市中正區新生南路一段121~150號,15.06,7.0,4,35,74.25,2,2,1,1,21000000,282828,RPRNMLTJKHPFFBA08CA,3,1,0,108,870240.0,46.33846153846154,228.46153846153845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.039034,121.533153
234,臺北市中正區金山南路一段151~180號,13.2,8.0,4,31,104.5,3,2,2,0,26500000,253589,RPPNMLLLKHPFFBA27CA,1,1,0,108,780273.8461538461,40.61538461538461,321.53846153846155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0347566,121.5274207
235,臺北市中正區西藏路1~30號,21.95,5.0,4,35,75.7,2,2,2,0,6300000,83223,RPTOMLKMJHPFFAA57CA,2,1,0,108,256070.76923076922,67.53846153846153,232.92307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0304468,121.5070219
236,臺北市中正區南昌路二段31~60號,22.41,12.0,4,28,186.13,4,1,2,1,20530000,110305,RPVNMLQJKHPFFAA08CA,2,1,1,108,339400.0,68.95384615384616,572.7076923076922,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0280396,121.5198896
237,臺北市中正區羅斯福路一段121~150號,10.86,12.0,4,41,122.13999999999999,3,2,2,1,29700000,243164,RPOPMLKMJHPFFAA17CA,2,1,0,108,748196.923076923,33.41538461538461,375.8153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0304082,121.5202305
238,臺北市中正區忠孝東路一段151~180號,5.01,13.0,4,2,51.41,1,1,1,1,16000000,311223,RPQPMLOJKHPFFBA67CA,1,1,0,108,957609.2307692308,15.415384615384614,158.18461538461537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0442295,121.5267772
239,臺北市中正區水源路91~120號,14.34,15.0,4,14,181.04000000000002,4,2,2,1,22100000,126944,RPRNMLOJKHPFFAA57DA,2,1,1,108,390596.92307692306,44.12307692307692,557.0461538461539,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0212689,121.5192028
240,臺北市中正區中華路一段1~30號,9.67,15.0,4,6,141.8,3,2,2,1,32380000,236678,RPWPMLLKLHPFFBA18CA,1,2,1,108,728240.0,29.75384615384615,436.3076923076923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0475151,121.5107721
241,臺北市中正區愛國東路61~90號,33.62,7.0,4,44,179.7,4,2,2,0,45300000,252087,RPUNMLOJKHPFFAA77CA,1,1,0,108,775652.3076923076,103.44615384615383,552.9230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0320849,121.5266969
242,臺北市中正區南昌路一段121~150號,4.75,14.0,4,13,37.64,1,1,1,1,11500000,305526,RPXNMLOJKHPFFAA08CA,2,1,0,108,940080.0,14.615384615384615,115.81538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0299515,121.5183336
243,臺北市中正區汀州路二段91~120號,17.42,11.0,4,7,82.22999999999999,2,1,1,1,17600000,214034,RPUNMLTJKHPFFAA38DA,1,1,0,108,658566.1538461539,53.6,253.01538461538456,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0253785,121.5180853
244,臺北市中正區臨沂街65巷1~30號,28.56,5.0,4,38,96.3,3,1,1,0,20000000,207684,RPXQMLOJKHPFFBA58DA,1,1,0,108,639027.6923076923,87.87692307692306,296.30769230769226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0363485,121.5287262
245,臺北市中正區重慶南路一段1~30號,0.0,4.0,3,35,398.67,5,3,5,0,35000000,87792,RPTNMLPJKHPFFBA87CA,0,1,0,108,270129.23076923075,0.0,1226.676923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0468827,121.5134018
246,臺北市中正區?門街81巷1~30號,7.58,10.0,4,24,48.959999999999994,1,1,1,0,8400000,171569,RPQNMLLKKHPFFAA17CA,6,1,0,108,527904.6153846154,23.323076923076922,150.64615384615382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0246368,121.5176211
247,臺北市中正區水源路1~30號,19.56,10.0,4,37,112.62,3,2,2,1,15750000,139851,RPSOMLPJKHPFFAA77CA,1,1,0,109,430310.7692307692,60.18461538461538,346.5230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0131967,121.5275424
248,臺北市中正區金門街1~30號,57.0,2.0,3,35,78.94,0,0,0,0,35000000,443375,RPPOMLRJKHPFFAA67CA,1,1,0,108,1364230.7692307692,175.3846153846154,242.89230769230767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0230273,121.5247945
249,臺北市中正區?m門街61~90號,11.14,12.0,4,3,127.32,2,1,1,1,21720000,208279,RPUNMLNJLHPFFAA77CA,2,1,1,108,640858.4615384615,34.276923076923076,391.7538461538461,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0087745,121.4573162
250,臺北市中正區羅斯福路一段58巷1~30號,27.08,8.0,4,6,181.43,2,2,2,1,41000000,225982,RPXNMLRJKHPFFAA38CA,1,1,1,108,695329.2307692308,83.32307692307691,558.2461538461539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0307601,121.5192204
251,臺北市中正區水源路31~60號,17.81,13.0,4,3,176.88,3,2,2,1,32980000,186454,RPRPMLSKKHPFFAA28DA,1,1,1,108,573704.6153846154,54.8,544.2461538461538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0179463,121.524432
252,臺北市中正區南昌路二段91~120號,4.73,11.0,4,27,42.45,1,0,1,1,9790000,230624,RPXNMLTKKHPFFAA78DA,1,1,0,108,709612.3076923076,14.553846153846155,130.6153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0270848,121.5210042
253,臺北市中正區忠孝東路二段121~150號,14.75,13.0,4,11,151.79,3,2,2,1,50300000,339585,RPPNMLTJKHPFFBA97DA,2,1,1,108,1044876.923076923,45.38461538461538,467.0461538461538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0425696,121.5322535
254,臺北市中正區杭州南路一段6巷1~30號,41.67,5.0,4,34,153.59,2,2,2,0,37000000,240901,RPQPMLRJKHPFFBA97CA,2,1,0,108,741233.8461538461,128.2153846153846,472.5846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0435237,121.5262916
255,臺北市中正區青島東路1~30號,30.61,7.0,4,38,154.47,3,2,2,1,17000000,110054,RPPOMLKKKHPFFBA17CA,2,1,0,108,338627.6923076923,94.18461538461538,475.29230769230765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0443403,121.5206523
256,臺北市中正區衡陽路91~120號,3.87,14.0,4,13,51.230000000000004,1,1,1,1,11300000,220574,RPSNMLRJKHPFFBA97CA,1,1,0,108,678689.2307692308,11.907692307692308,157.63076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0422999,121.5103
257,臺北市中正區師大路211~240號,10.24,13.0,4,11,100.31,2,2,1,1,19800000,236251,RPROMLNKKHPFFAA57CA,1,1,1,108,726926.1538461539,31.507692307692306,308.6461538461538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0204175,121.5225688
258,臺北市中正區南昌路一段9巷1~30號,42.0,4.0,4,50,116.77,3,1,2,0,46619831,399245,RPQNMLSKLHPFFAA97CA,1,1,0,109,1228446.1538461538,129.23076923076923,359.29230769230765,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0322803,121.5165992
259,臺北市中正區懷寧街61~90號,153.0,5.0,4,55,686.95,17,1,5,0,263800000,384016,RPWOMLOJLHPFFBA28CA,2,1,0,108,1181587.6923076923,470.7692307692308,2113.6923076923076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0464937,121.5141175
260,臺北市中正區杭州南路一段71巷1~30號,36.5,6.0,4,49,138.24,4,1,1,0,37000000,267650,RPPOMLQJLHPFFBA77CA,1,1,1,109,823538.4615384615,112.3076923076923,425.3538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.039745,121.5261457
261,臺北市中正區和平西路二段31~60號,10.57,5.0,4,25,44.39,1,0,1,0,8050000,181347,RPSNMLOKKHPFFAA77DA,1,1,0,108,557990.7692307692,32.52307692307692,136.58461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0285761,121.5129933
262,臺北市中正區新生南路一段58巷1~30號,56.25,4.0,4,38,169.84,4,2,2,0,25000000,147197,RPUOMLLKKHPFFBA77CA,2,1,0,108,452913.8461538461,173.07692307692307,522.5846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0407869,121.5321003
263,臺北市中正區臨沂街71巷1~30號,34.0,4.0,3,35,103.13,3,2,1,0,20000000,193930,RPVOMLLKKHPFFBA87CA,1,1,0,108,596707.6923076923,104.61538461538461,317.3230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.035403,121.5282419
264,臺北市中正區汀州路二段31~60號,11.05,14.0,4,25,103.92,2,2,2,1,20000000,192456,RPWNMLLKKHPFFAA77CA,3,1,0,108,592172.3076923076,34.0,319.75384615384615,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0261126,121.515074
265,臺北市中正區金門街1~30號,20.51,4.0,3,35,52.85,3,1,1,0,9000000,170293,RPPOMLLKKHPFFAA17CA,4,1,0,109,523978.4615384615,63.10769230769231,162.6153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0230273,121.5247945
266,臺北市中正區杭州南路一段18巷1~30號,41.71,10.0,4,23,155.03,3,2,2,1,37720000,243308,RPPPMLPKKHPFFBA87DA,1,1,1,108,748640.0,128.33846153846153,477.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0385283,121.5251839
267,臺北市中正區和平西路ㄧ段121~150號,22.36,7.0,4,35,103.03,3,1,1,0,11130000,108027,RPPRMLTJLHPFFAA38DA,2,1,0,108,332390.7692307692,68.8,317.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0267484,121.5215136
268,臺北市中正區羅斯福路四段12巷1~30號,27.92,6.0,4,35,120.16,3,2,2,0,25680000,213715,RPVNMLMKKHPFFAA77CA,1,1,0,108,657584.6153846154,85.90769230769232,369.7230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0156865,121.5329954
269,臺北市中正區汀州路二段61~90號,17.95,19.0,4,4,295.01,3,2,3,1,59450000,237501,RPOOMLTKKHPFFAA87CA,2,1,2,108,730772.3076923076,55.230769230769226,907.7230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0259532,121.5158269
270,臺北市中正區忠孝西路一段31~60號,2.53,27.0,4,31,45.83,0,1,1,1,10820000,236090,RPOOMLMKKHPFFBA27CA,1,1,0,109,726430.7692307692,7.784615384615384,141.01538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0460552,121.5187502
271,臺北市中正區羅斯福路二段8巷1~30號,42.62,4.0,4,35,103.05,2,2,2,0,20500000,198933,RPVNMLRKKHPFFAA38DA,1,1,0,109,612101.5384615385,131.1384615384615,317.07692307692304,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0287452,121.5206969
272,臺北市中正區羅斯福路三段58巷1~30號,10.3,13.0,4,9,82.64,2,1,1,1,21680000,262343,RPUNMLSKKHPFFAA28CA,2,1,1,109,807209.2307692308,31.692307692307693,254.27692307692308,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0223688,121.525559
273,臺北市中正區羅斯福路一段83巷1~30號,3.48,14.0,4,12,30.810000000000002,1,1,1,1,10900000,353781,RPXNMLOLKHPFFAA28CA,3,1,0,109,1088556.923076923,10.707692307692307,94.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0312422,121.5199051
274,臺北市中正區南昌路一段126巷1~30號,29.75,4.0,4,35,67.43,1,1,1,0,14500000,215038,RPSNMLPJLHPFFAA77CA,2,1,0,109,661655.3846153846,91.53846153846153,207.4769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0293282,121.5176156
275,臺北市中正區仁愛路二段8巷1~30號,52.56,14.0,4,4,673.9,0,0,0,1,193500000,369349,RPPNMLTLKHPFFBA08CA,2,1,5,108,1136458.4615384615,161.72307692307692,2073.5384615384614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0380431,121.5256824
276,臺北市中正區和平西路二段91~120號,11.3,10.0,4,6,92.12,2,2,1,1,20000000,265815,RPXOMLNJLHPFFAA28DA,1,1,1,108,817892.3076923076,34.769230769230774,283.44615384615383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0321652,121.5070828
277,臺北市中正區大埔街31~60號,25.08,5.0,4,42,114.25,4,2,2,0,16680000,145996,RPXNMLOKKHPFFAA28DA,2,1,0,109,449218.4615384615,77.16923076923077,351.53846153846155,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0321442,121.5049778
278,臺北市中正區師大路211~240號,7.53,13.0,4,11,78.43,4,1,1,1,14700000,224636,RPTNMLRKKHPFFAA18DA,1,1,1,109,691187.6923076923,23.16923076923077,241.32307692307694,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0204175,121.5225688
279,臺北市中正區□門街121~150號,11.88,12.0,4,3,120.1,2,2,1,1,20680000,172190,RPXNMLSKKHPFFAA58CA,1,1,1,109,529815.3846153846,36.55384615384615,369.5384615384615,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0421407,121.5198716
280,臺北市中正區中華路二段467巷14弄1~30號,26.25,4.0,4,35,79.26,2,1,1,0,10850000,136891,RPTNMLPJLHPFFAA87CA,1,1,0,109,421203.07692307694,80.76923076923076,243.87692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0252856,121.5116631
281,臺北市中正區開封街一段31~60號,5.7,14.0,4,14,87.09,1,1,1,1,11950000,240312,RPWNMLOLKHPFFBA28CA,1,1,2,109,739421.5384615384,17.53846153846154,267.96923076923076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0461691,121.5130997
282,臺北市中正區金門街24巷1~30號,57.5,4.0,3,35,118.18,4,2,2,0,23000000,194618,RPPNMLKLKHPFFAA17DA,3,1,0,108,598824.6153846154,176.9230769230769,363.63076923076926,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0217653,121.5229268
283,臺北市中正區南海路91~120號,15.57,7.0,4,41,43.74,2,1,1,1,6380000,145862,RPVNMLOJLHPFFAA08DA,2,1,0,108,448806.1538461538,47.90769230769231,134.58461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0287059,121.5082235
284,臺北市中正區臨沂街65巷1~30號,28.56,5.0,4,38,96.3,3,2,2,0,21688000,225213,RPXOMLLKLHPFFBA18CA,1,1,0,108,692963.0769230769,87.87692307692306,296.30769230769226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0363485,121.5287262
285,臺北市中正區?門街61~90號,8.54,11.0,4,5,77.88,1,1,1,1,15500000,199024,RPTOMLRLKHPFFAA28CA,1,1,0,109,612381.5384615385,26.276923076923072,239.6307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0087745,121.4573162
286,臺北市中正區?m門街61~90號,10.45,12.0,4,3,86.97,2,2,1,1,18000000,206968,RPWNMLNJLHPFFAA97CA,2,1,0,109,636824.6153846154,32.15384615384615,267.59999999999997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0087745,121.4573162
287,臺北市中正區南昌路一段31~60號,13.74,10.0,4,40,116.15,3,2,2,0,21000000,180801,RPWOMLNJLHPFFAA08CA,4,1,0,108,556310.7692307692,42.276923076923076,357.3846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0316565,121.5170067
288,臺北市中正區寧波西街31~60號,11.48,12.0,4,24,89.14999999999999,2,2,2,0,16000000,179473,RPWNMLOLKHPFFAA18CA,2,1,0,109,552224.6153846154,35.323076923076925,274.30769230769226,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0311845,121.5181331
289,臺北市中正區羅斯福路二段36巷1~30號,26.2,5.0,4,38,109.61,4,3,2,0,21800000,198887,RPVNMLQLKHPFFAA28CA,1,2,0,108,611960.0,80.61538461538461,337.26153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.028127,121.52136
290,臺北市中正區泉州街1~30號,39.0,10.0,4,14,229.77,4,2,2,1,40600000,176698,RPPNMLLLKHPFFAA17CA,2,1,2,108,543686.1538461539,120.0,706.9846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0311489,121.5139039
291,臺北市中正區詔安街61~90號,17.4,11.0,4,4,97.84,1,1,1,1,18880000,192968,RPWNMLLLKHPFFAA87CA,1,1,1,108,593747.6923076923,53.53846153846153,301.04615384615386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0257489,121.5113355
292,臺北市中正區杭州南路一段111巷1~30號,37.83,6.0,4,37,182.75,3,2,2,0,38750000,212038,RPWOMLLLKHPFFBA08CA,2,1,1,109,652424.6153846154,116.39999999999999,562.3076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0372011,121.5251242
293,臺北市中正區泰安街1~30號,41.38,5.0,4,44,119.77,3,2,1,0,33500000,279703,RPUNMLLLKHPFFBA77CA,1,1,0,109,860624.6153846154,127.32307692307693,368.52307692307687,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0398258,121.5278936
