,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
15,臺北市大安區龍泉街1~30號,42.25,4.0,4,35,106.08,3,2,2,0,15705750,148056,RPOOMLKMKIOFFFA67CA,1,1,0,108,455556.92307692306,130.0,326.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0233324,121.5292634,0,18,16,6,20,20,4,3,1,0
16,臺北市大安區忠孝東路四段181巷35弄1~30號,36.92,5.0,4,34,138.13,4,2,2,1,27300000,197640,RPVNMLOKJIOFFFA38CA,1,1,0,108,608123.0769230769,113.6,425.01538461538456,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0440407,121.5508805,0,20,20,20,4,20,0,2,1,1
17,臺北市大安區敦化南路二段31~60號,5.81,16.0,4,35,54.300000000000004,1,1,1,1,15000000,276243,RPSNMLKLJIOFFFA77CA,1,1,0,108,849978.4615384615,17.876923076923074,167.0769230769231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.0322761,121.5491635,0,20,20,15,6,20,4,4,1,1
18,臺北市大安區潮州街91~120號,15.83,5.0,4,50,64.3,3,2,1,0,17200000,267496,RPPNMLPLJIOFFFA08DA,1,1,0,108,823064.6153846154,48.707692307692305,197.84615384615384,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.028923,121.526718,0,16,14,4,13,20,3,2,1,1
19,臺北市大安區新生南路一段161巷31~60號,48.0,4.0,4,53,136.98,5,2,2,0,33360000,243539,RPTOMLQLJIOFFFA68DA,1,1,0,108,749350.7692307692,147.69230769230768,421.476923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0346635,121.5363889,0,17,10,5,9,9,2,2,1,0
20,臺北市大安區通化街39巷50弄1~30號,24.5,4.0,4,35,77.44,2,2,2,0,18300000,236312,RPXOMLQLJIOFFFA09DA,1,2,0,108,727113.8461538461,75.38461538461539,238.27692307692305,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0307338,121.5555462,0,20,20,9,6,20,2,1,1,0
21,臺北市大安區復興南路二段361~390號,14.52,12.0,4,35,127.25,2,2,1,1,27960000,219725,RPOPMLQLJIOFFFA28DA,1,1,0,108,676076.923076923,44.676923076923075,391.53846153846155,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.022802,121.543673,0,12,15,2,5,20,2,0,1,0
22,臺北市大安區永康街37巷1~30號,36.39,6.0,4,22,140.55,3,2,1,1,38680000,275205,RPSNMLKMJIOFFFA97DA,1,1,1,108,846784.6153846154,111.96923076923076,432.4615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.03084,121.529927,0,20,14,8,11,20,3,2,1,0
23,臺北市大安區信義路四段31~60號,7.0,6.0,4,50,33.24,1,0,1,0,6200000,186522,RPTOMLRLJIOFFFA68CA,2,1,0,108,573913.8461538461,21.538461538461537,102.27692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0335133,121.5441804,0,20,16,18,8,20,0,5,1,0
24,臺北市大安區和平東路二段118巷54弄1~30號,27.5,4.0,3,53,78.57,3,2,1,0,15880000,202113,RPROMLOKJIOFFFA08CA,1,1,0,108,621886.1538461539,84.61538461538461,241.75384615384613,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0220642,121.5426926,0,6,12,0,5,15,2,1,1,0
25,臺北市大安區信義路三段181~210號,3.95,12.0,4,39,42.489999999999995,1,1,1,1,10800000,254177,RPPNMLPKJIOFFFA87CA,1,1,0,108,782083.0769230769,12.153846153846153,130.7384615384615,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0332971,121.5424362,0,19,14,8,10,20,0,7,1,0
26,臺北市大安區敦化南路二段151~180號,13.56,19.0,4,36,133.33,3,2,2,1,28600000,214505,RPQNMLPKJIOFFFA97CA,2,1,0,108,660015.3846153846,41.723076923076924,410.24615384615385,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0236951,121.5483374,1,20,16,7,5,20,2,1,1,0
27,臺北市大安區信義路二段61~90號,9.93,12.0,4,35,118.09,3,2,2,1,30400000,257431,RPRNMLPKJIOFFFA08CA,2,1,0,108,792095.3846153846,30.553846153846152,363.3538461538462,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.034799,121.52618,0,20,15,7,8,20,1,1,1,0
28,臺北市大安區樂業街79巷1~30號,22.0,4.0,3,53,59.75,2,2,1,0,11050000,184937,RPVNMLPKJIOFFFA48CA,1,1,0,108,569036.923076923,67.6923076923077,183.84615384615384,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0221309,121.5516372,2,17,20,4,5,17,1,2,1,6
29,臺北市大安區信義路四段31~60號,5.34,12.0,4,35,52.26,1,1,1,1,4500000,86108,RPXNMLLLJIOFFFA38CA,2,1,0,108,264947.6923076923,16.43076923076923,160.79999999999998,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0335133,121.5441804,0,20,16,18,8,20,0,5,1,0
