,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
10,臺北市中正區汀州路二段6巷1~30號,19.6,5.0,4,40,63.97,4,0,4,0,6500000,101610,RPUPMLPLJIOFFAA18CA,1,1,0,108,312646.1538461538,60.30769230769231,196.83076923076922,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0257094,121.5158392,0,3,8,5,6,10,2,1,0,0
11,臺北市中正區金門街44巷6弄1~30號,24.85,7.0,4,2,97.74000000000001,2,2,1,0,21300000,217925,RPRNMLPKJIOFFAA57CA,1,1,0,108,670538.4615384615,76.46153846153847,300.73846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0208969,121.521762,0,7,5,2,8,7,2,5,0,0
12,臺北市中正區連雲街26巷31~60號,23.17,5.0,4,10,94.97999999999999,1,1,1,1,22800000,240051,RPQNMLNJKIOFFBA37CA,1,1,1,108,738618.4615384615,71.2923076923077,292.2461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0374002,121.5303582,0,20,16,14,10,20,2,0,1,0
13,臺北市中正區臨沂街31~60號,30.3,5.0,4,45,108.41,3,2,2,0,13297100,122656,RPWNMLSKJIOFFBA48CA,1,1,0,108,377403.07692307694,93.23076923076923,333.5692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0400359,121.5300086,0,20,17,7,10,20,1,0,1,0
14,臺北市中正區?門街121~150號,12.71,7.0,4,2,103.19,2,1,1,0,21000000,203508,RPSOMLOKJIOFFAA67CA,1,1,0,108,626178.4615384615,39.10769230769231,317.5076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0252555,121.5176249,0,3,9,13,8,13,2,1,0,0
15,臺北市中正區汀州路二段6巷1~30號,11.38,4.0,4,35,28.78,2,1,1,0,4500000,156359,RPSOMLPKJIOFFAA77CA,1,1,0,108,481104.6153846154,35.01538461538462,88.55384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0257094,121.5158392,0,3,8,5,6,10,2,1,0,0
16,臺北市中正區金門街1~30號,24.29,6.0,4,35,107.33,3,2,2,0,17640000,164353,RPPOMLQLJIOFFAA67CA,1,1,0,108,505701.53846153844,74.73846153846154,330.24615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0230273,121.5247945,0,16,13,8,14,18,3,5,2,1
17,臺北市中正區林森南路121~150號,15.25,10.0,4,43,118.75,1,1,1,1,31500000,265263,RPSNMLTLJIOFFAA18CA,1,1,0,108,816193.8461538461,46.92307692307692,365.38461538461536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0427004,121.5225788,0,10,17,17,0,20,0,2,1,0
18,臺北市中正區齊東街82巷1~30號,26.28,5.0,4,5,96.69,0,1,1,1,24500000,253387,RPTOMLSKJIOFFBA28CA,1,1,0,108,779652.3076923076,80.86153846153846,297.5076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0419815,121.5271164,0,19,17,6,7,20,1,2,1,0
19,臺北市中正區林森南路61~90號,24.0,13.0,4,4,134.46,2,1,2,1,30500000,226833,RPPOMLLKKIOFFBA27CA,2,1,0,108,697947.6923076923,73.84615384615384,413.7230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0399087,121.5222048,0,8,13,11,2,20,1,1,0,0
20,臺北市中正區臨沂街31~60號,50.35,7.0,4,11,322.59000000000003,4,2,2,1,76000000,302634,RPROMLOLJIOFFBA87DA,1,1,2,108,931181.5384615384,154.92307692307693,992.5846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0400359,121.5300086,0,20,17,7,10,20,1,0,1,0
21,臺北市中正區徐州路1~30號,21.29,9.0,4,8,124.29,1,2,2,1,32200000,259072,RPTOMLKLJIOFFBA57CA,1,1,2,108,797144.6153846154,65.50769230769231,382.4307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0420499,121.5190241,0,18,20,20,6,20,1,2,1,0
22,臺北市中正區南昌路二段1~30號,19.99,13.0,4,8,224.76999999999998,3,2,2,1,50000000,222450,RPVNMLRKKIOFFAA28CA,2,1,1,108,684461.5384615384,61.5076923076923,691.5999999999999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0281844,121.5193946,0,19,18,20,5,20,2,3,1,0
23,臺北市中正區師大路181~210號,22.9,12.0,4,40,167.46,4,2,2,1,25500000,152275,RPRNMLRLJIOFFAA87CA,2,1,0,108,468538.4615384615,70.46153846153845,515.2615384615385,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0207483,121.5265306,0,12,13,4,10,16,4,4,1,0
24,臺北市中正區重慶南路三段61~90號,15.02,12.0,4,38,121.24,3,2,2,1,17000000,140218,RPTOMLTKJIOFFAA28CA,1,1,0,108,431440.0,46.215384615384615,373.0461538461538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0267015,121.5163423,0,9,13,15,6,15,2,5,0,0
25,臺北市中正區羅斯福路二段66巷1~30號,8.76,12.0,4,39,85.01,2,2,2,1,20580000,242089,RPRPMLKLJIOFFAA37CA,2,1,0,108,744889.2307692308,26.953846153846154,261.5692307692308,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0273552,121.5216878,0,20,17,19,6,18,2,3,1,1
26,臺北市中正區羅斯福路二段1~30號,5.89,12.0,4,39,62.510000000000005,3,1,2,1,6000000,96000,RPVOMLNJKIOFFAA87CA,1,1,0,108,295384.6153846154,18.123076923076923,192.33846153846156,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0295892,121.5208977,0,20,15,20,3,20,2,3,2,0
27,臺北市中正區?門街147巷1~30號,33.0,5.0,4,35,117.47,2,2,1,0,16000000,136205,RPSOMLNJKIOFFAA57CA,1,1,0,108,419092.3076923077,101.53846153846153,361.44615384615383,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.021579,121.5188975,0,2,5,0,5,10,1,1,0,0
28,臺北市中正區水源路61~90號,9.98,12.0,4,36,103.53999999999999,3,2,2,1,18050000,174329,RPQNMLKMJIOFFAA27DA,3,1,0,108,536396.923076923,30.70769230769231,318.58461538461535,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
29,臺北市中正區金山南路一段30巷1~30號,38.5,6.0,4,45,152.79,5,2,2,0,40000000,261797,RPUOMLOJKIOFFBA08DA,1,1,0,108,805529.2307692308,118.46153846153845,470.1230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0419411,121.5292903,0,20,20,7,8,20,1,1,1,0
30,臺北市中正區新生南路一段160巷1~30號,28.92,6.0,4,37,136.64,3,2,2,0,35500000,259807,RPRNMLLJKIOFFBA37DA,2,1,0,108,799406.1538461539,88.98461538461538,420.43076923076916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.03477,121.532277,0,20,13,9,11,20,3,2,2,0
31,臺北市中正區水源路61~90號,3.8,11.0,4,16,36.28,1,1,1,1,10500000,289416,RPSOMLMLJIOFFAA67DA,1,1,0,108,890510.7692307692,11.692307692307692,111.63076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
32,臺北市中正區懷寧街8巷1~30號,147.0,3.0,3,35,314.22,8,3,7,0,155660000,495385,RPWOMLLMKIOFFBA18CA,2,2,0,108,1524261.5384615385,452.30769230769226,966.8307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0462364,121.5139338,0,20,20,20,8,20,1,3,3,0
33,臺北市中正區汀州路二段61~90號,17.95,19.0,4,4,295.01,3,2,3,1,56980000,226045,RPSOMLRKKIOFFAA08CA,2,1,2,108,695523.0769230769,55.230769230769226,907.7230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0259532,121.5158269,0,5,10,7,6,11,2,2,0,0
34,臺北市中正區南昌路二段151~180號,11.83,14.0,4,13,161.26999999999998,3,2,2,1,34260000,212439,RPROMLMLJIOFFAA47CA,2,1,2,108,653658.4615384615,36.4,496.21538461538455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0258667,121.5224345,0,20,18,18,10,16,4,5,1,1
35,臺北市中正區?門街121~150號,16.16,12.0,4,3,163.98000000000002,3,2,2,1,36250000,221183,RPOOMLPLJIOFFAA47CA,1,1,1,108,680563.0769230769,49.723076923076924,504.55384615384617,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0252555,121.5176249,0,3,9,13,8,13,2,1,0,0
36,臺北市中正區重慶南路三段121~150號,2.89,12.0,4,13,28.32,1,0,1,1,5600000,197740,RPROMLPLJIOFFAA77CA,2,1,0,108,608430.7692307692,8.892307692307693,87.13846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.024019,121.517056,0,2,7,2,8,9,2,1,0,0
37,臺北市中正區水源路61~90號,11.86,15.0,4,2,153.04999999999998,3,1,2,1,44550000,308893,RPUQMLTLJIOFFAA68CA,1,1,1,108,950440.0,36.49230769230769,470.92307692307685,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
38,臺北市中正區水源路61~90號,11.57,15.0,4,2,149.5,3,1,2,1,41670000,295604,RPVPMLMJKIOFFAA87CA,1,1,1,108,909550.7692307692,35.6,460.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
39,臺北市中正區水源路61~90號,11.5,15.0,4,2,148.79999999999998,3,1,2,1,41460000,295581,RPWPMLMJKIOFFAA97CA,1,1,1,108,909480.0,35.38461538461539,457.84615384615375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
40,臺北市中正區水源路61~90號,11.5,15.0,4,2,148.79999999999998,3,1,2,1,41460000,295581,RPXPMLMJKIOFFAA08CA,1,1,1,108,909480.0,35.38461538461539,457.84615384615375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
41,臺北市中正區水源路61~90號,11.86,15.0,4,2,153.04999999999998,3,1,2,1,45250000,313975,RPUOMLTLJIOFFAA48CA,1,1,1,108,966076.923076923,36.49230769230769,470.92307692307685,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
42,臺北市中正區水源路61~90號,11.57,15.0,4,2,149.5,3,1,2,1,43050000,305887,RPWOMLTLJIOFFAA68CA,1,1,1,108,941190.7692307692,35.6,460.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
43,臺北市中正區水源路61~90號,11.86,15.0,4,2,153.04999999999998,3,1,2,1,45960000,319129,RPOPMLTLJIOFFAA97CA,1,1,1,108,981935.3846153846,36.49230769230769,470.92307692307685,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
44,臺北市中正區水源路61~90號,11.5,15.0,4,2,148.79999999999998,3,1,2,1,39440000,280449,RPWPMLTLJIOFFAA78CA,1,1,1,108,862920.0,35.38461538461539,457.84615384615375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
45,臺北市中正區水源路61~90號,11.9,15.0,4,2,153.77,3,1,2,1,42630000,293421,RPQNMLOLKHPFFAA57CA,1,1,1,108,902833.8461538461,36.61538461538461,473.13846153846157,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
46,臺北市中正區水源路61~90號,11.9,15.0,4,2,153.77,3,1,2,1,46190000,319130,RPTOMLMJKIOFFAA57CA,1,1,1,108,981938.4615384615,36.61538461538461,473.13846153846157,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
47,臺北市中正區水源路61~90號,11.5,15.0,4,2,148.79999999999998,3,1,2,1,40770000,290412,RPOQMLTLJIOFFAA08CA,1,1,1,108,893575.3846153846,35.38461538461539,457.84615384615375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
48,臺北市中正區水源路61~90號,11.57,15.0,4,2,149.5,3,1,2,1,42630000,302757,RPQQMLTLJIOFFAA28CA,1,1,1,108,931560.0,35.6,460.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
49,臺北市中正區水源路61~90號,11.57,15.0,4,2,149.5,3,1,2,1,40980000,290462,RPRQMLTLJIOFFAA38CA,1,1,1,108,893729.2307692308,35.6,460.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
50,臺北市中正區水源路61~90號,11.5,15.0,4,2,148.79999999999998,3,1,2,1,42550000,303745,RPSQMLTLJIOFFAA48CA,1,1,1,108,934600.0,35.38461538461539,457.84615384615375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
51,臺北市中正區水源路61~90號,11.57,15.0,4,2,149.5,3,1,2,1,42360000,300745,RPRPMLTLJIOFFAA28CA,1,1,1,108,925369.2307692308,35.6,460.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
52,臺北市中正區水源路61~90號,11.9,15.0,4,2,153.77,3,1,2,1,44150000,304398,RPWQMLTLJIOFFAA88CA,1,1,1,108,936609.2307692308,36.61538461538461,473.13846153846157,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
53,臺北市中正區水源路61~90號,11.86,15.0,4,2,137.76,3,1,2,1,41840000,303717,RPORMLTLJIOFFAA18CA,1,1,0,108,934513.8461538461,36.49230769230769,423.87692307692305,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
54,臺北市中正區羅斯福路二段66巷1~30號,22.84,11.0,4,30,177.48,5,2,2,0,35500000,200023,RPRPMLPLJIOFFAA87CA,2,1,0,108,615455.3846153846,70.27692307692307,546.0923076923076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0273552,121.5216878,0,20,17,19,6,18,2,3,1,1
55,臺北市中正區汀州路三段61~90號,15.74,12.0,4,3,141.69,0,0,0,1,30600000,271200,RPWOMLMLJIOFFAA97CA,2,1,1,108,834461.5384615384,48.43076923076923,435.96923076923076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.018151,121.528203,0,10,10,5,10,14,2,2,1,1
56,臺北市中正區水源路61~90號,0.0,15.0,4,2,153.77,3,1,2,1,13431000,92663,RPROMLLMKIOFFAA57CA,0,1,1,108,285116.92307692306,0.0,473.13846153846157,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133,0,4,4,1,8,4,1,3,0,0
57,臺北市中正區衡陽路61~90號,5.32,15.0,4,3,68.23,1,2,1,1,21600000,316576,RPQNMLRLJIOFFBA87CA,1,1,0,108,974080.0,16.369230769230768,209.93846153846155,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0424118,121.5119556,0,20,20,11,8,20,1,4,2,0
58,臺北市中正區延平南路216巷1~30號,21.71,7.0,4,47,141.41,3,2,1,0,23700000,167598,RPVOMLMKKIOFFAA87CA,1,1,0,108,515686.1538461538,66.8,435.1076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0344116,121.5072257,0,6,8,3,4,18,1,2,1,1
59,臺北市中正區汀州路二段121~150號,10.96,10.0,4,14,48.92,1,1,1,0,10600000,216680,RPPOMLNJJHPFFAA17CA,1,1,1,108,666707.6923076923,33.723076923076924,150.52307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0252178,121.5192523,0,10,15,17,7,15,4,2,1,0
60,臺北市中正區中華路二段81巷31~60號,12.03,6.0,4,5,73.83,0,0,0,0,11300000,153054,RPTNMLSLJIOFFAA18CA,1,1,1,108,470935.3846153846,37.01538461538461,227.16923076923075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0335956,121.5061755,0,6,9,3,5,20,2,2,0,1
61,臺北市中正區重慶南路三段121~150號,3.37,12.0,4,13,34.14,1,1,1,1,6300000,184534,RPPNMLTLJIOFFAA87CA,2,1,0,108,567796.923076923,10.36923076923077,105.04615384615384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.024019,121.517056,0,2,7,2,8,9,2,1,0,0
62,臺北市中正區三元街172巷1弄1~30號,38.75,4.0,4,35,81.67,3,2,1,0,20000000,244888,RPOOMLNJKIOFFAA17CA,2,1,0,108,753501.5384615384,119.23076923076923,251.2923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0274741,121.5113192,0,2,8,4,4,11,2,6,0,0
63,臺北市中正區仁愛路二段9巷1~30號,17.78,5.0,4,30,72.07,2,1,1,0,16580000,230054,RPXPMLTLJIOFFBA98CA,2,2,0,108,707858.4615384615,54.70769230769231,221.75384615384613,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.038574,121.5264243,0,11,12,5,7,20,0,2,0,0
64,臺北市中正區杭州南路一段71巷31~60號,53.75,4.0,4,50,126.82,5,2,2,0,25660000,202334,RPQOMLOJKIOFFBA57CA,1,1,0,108,622566.1538461539,165.3846153846154,390.2153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0396655,121.5263099,0,13,13,7,6,20,0,2,0,0
65,臺北市中正區羅斯福路四段151~180號,12.36,12.0,4,38,107.18,3,2,2,1,20200000,188468,RPPPMLTLJIOFFAA18DA,2,1,0,108,579901.5384615385,38.03076923076923,329.7846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.01371,121.534983,0,6,14,2,7,13,1,2,1,0
66,臺北市中正區杭州南路一段131巷1~30號,74.4,11.0,4,13,337.02,6,2,3,1,94500000,324519,RPQRMLMJKIOFFBA77DA,1,1,2,108,998520.0,228.92307692307693,1036.9846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0361203,121.5264279,0,20,13,7,7,20,1,1,1,0
67,臺北市中正區三元街211~240號,8.63,12.0,4,29,43.43,1,1,1,1,9080000,209072,RPPNMLKKKIOFFAA07DA,1,1,0,108,643298.4615384615,26.553846153846155,133.63076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0277462,121.5130252,0,1,8,3,5,9,2,6,0,0
68,臺北市中正區仁愛路二段65巷1~30號,16.72,5.0,4,37,111.19000000000001,2,2,3,0,21500000,193363,RPVNMLOJKIOFFBA97CA,1,1,0,108,594963.0769230769,51.44615384615384,342.12307692307695,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.038671,121.5305444,0,20,13,10,11,20,2,0,1,0
69,臺北市中正區仁愛路一段23巷1~30號,60.33,9.0,4,7,302.2,4,2,3,1,77500000,256453,RPVOMLNJKIOFFBA97CA,1,1,1,108,789086.1538461539,185.63076923076923,929.8461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0392145,121.5231585,0,8,14,7,2,20,1,1,0,0
70,臺北市中正區金門街34巷1~30號,28.25,6.0,4,44,110.05,3,2,2,0,18000000,163562,RPSNMLNJKIOFFAA47CA,2,1,0,108,503267.6923076923,86.92307692307692,338.6153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.021427,121.522565,0,12,7,4,9,10,2,5,0,0
71,臺北市中正區水源路31~60號,15.88,13.0,4,3,158.44,3,2,2,1,28500000,179879,RPOOMLOJKIOFFAA27CA,1,1,1,108,553473.8461538461,48.861538461538466,487.5076923076923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0179463,121.524432,0,1,5,1,4,5,0,1,1,0
72,臺北市中正區汀州路三段160巷1~30號,8.33,9.0,4,15,38.31,1,1,1,1,11000000,287131,RPWNMLPJKIOFFAA08CA,1,1,0,108,883480.0,25.63076923076923,117.87692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.013346,121.534352,0,6,15,2,7,14,1,1,1,0
73,臺北市中正區臨沂街32巷1~30號,10.26,7.0,4,6,45.66,1,1,1,1,11500000,251862,RPPOMLPJKIOFFBA57CA,1,1,0,108,774960.0,31.569230769230767,140.4923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0399002,121.5294845,0,20,15,9,9,20,1,1,1,0
74,臺北市中正區羅斯福路二段31~60號,3.6,15.0,4,19,39.19,1,1,1,1,10550000,269201,RPOQMLQKKIOFFAA87DA,3,1,0,108,828310.7692307692,11.076923076923077,120.58461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.02786,121.522134,0,20,13,20,5,16,2,4,1,1
75,臺北市中正區忠孝東路一段151~180號,10.42,13.0,4,2,146.52,3,2,2,1,39840000,344470,RPOOMLNKJHPFFBA27CA,1,1,2,108,1059907.6923076923,32.06153846153846,450.83076923076925,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0442295,121.5267772,1,13,14,4,6,20,0,2,1,0
76,臺北市中正區忠孝東路一段31~60號,4.54,14.0,4,14,43.39,1,1,1,1,11160000,257202,RPWOMLQJKIOFFBA38CA,2,1,0,108,791390.7692307692,13.96923076923077,133.5076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0445321,121.5255064,0,13,12,7,5,20,0,2,1,0
