,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
25,臺北市南港區研究院路二段61巷1~30號,34.33,18.0,4,8,251.65,4,2,2,1,33280000,132247,RPROMLNKKIOFFDA87CA,1,1,1,108,406913.8461538461,105.63076923076922,774.3076923076923,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.043975,121.6164974,0,2,9,0,11,10,3,1,0,0
26,臺北市南港區研究院路二段61巷1~30號,27.28,18.0,4,8,207.31,3,2,2,1,31580000,152332,RPTPMLLLJIOFFDA97CA,1,1,1,108,468713.8461538461,83.93846153846154,637.876923076923,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.043975,121.6164974,0,2,9,0,11,10,3,1,0,0
27,臺北市南港區福德街373巷1~30號,29.6,18.0,4,23,174.74,4,2,2,1,24000000,137347,RPWPMLLLJIOFFDA28CA,1,1,0,108,422606.1538461538,91.07692307692308,537.6615384615385,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.040455,121.591068,0,0,5,0,5,1,1,0,0,0
28,臺北市南港區東新街91~120號,24.14,15.0,4,10,209.55,4,2,2,1,42500000,202816,RPUOMLMLJIOFFDA08CA,1,2,1,108,624049.2307692308,74.27692307692308,644.7692307692308,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.0467116,121.5891107,1,1,6,12,10,12,4,2,0,1
29,臺北市南港區南港路三段211~240號,13.19,12.0,4,16,95.28,2,2,1,1,18900000,207298,RPPNMLLLJIOFFDA37CA,1,1,1,108,637840.0,40.58461538461538,293.16923076923075,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.05139,121.580766,0,6,15,4,12,18,2,0,1,0
30,臺北市南港區重陽路504巷1弄1~30號,31.6,5.0,4,35,99.52000000000001,3,2,1,0,17200000,172830,RPRNMLLLJIOFFDA57CA,2,1,0,108,531784.6153846154,97.23076923076923,306.21538461538466,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.0606126,121.6123126,0,18,11,1,9,13,1,1,1,0
31,臺北市南港區研究院路二段12巷57弄31~60號,29.08,5.0,4,36,102.1,3,2,2,0,13000000,127326,RPXOMLQLJIOFFDA78CA,1,1,0,108,391772.3076923077,89.47692307692307,314.15384615384613,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.048363,121.614163,0,0,11,0,10,7,1,0,0,0
32,臺北市南港區忠孝東路六段110巷1~30號,26.76,7.0,4,37,113.86,3,2,2,0,7000000,61479,RPVNMLRLJIOFFDA58CA,2,1,0,108,189166.15384615384,82.33846153846154,350.3384615384615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.047247,121.5848344,1,10,18,14,12,20,3,2,1,1
33,臺北市南港區東新街89巷1弄1~30號,39.0,4.0,4,35,79.56,3,2,1,0,13000000,163399,RPUNMLMLJIOFFDA97CA,1,1,0,108,502766.1538461538,120.0,244.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.0470899,121.589013,1,1,6,12,9,14,4,2,0,1
34,臺北市南港區成福路31~60號,43.52,5.0,4,32,114.64999999999999,3,2,2,0,17340000,151243,RPWOMLLLJIOFFDA18CA,3,1,0,108,465363.0769230769,133.90769230769232,352.7692307692307,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.0446175,121.58685,0,6,14,14,8,14,4,3,1,1
