,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
10,臺北市北投區公?路63巷1~30號,41.0,4.0,4,44,108.83,4,2,1,0,9500000,87292,RPVOMLKKKIOFFEA08CA,1,1,0,108,268590.76923076925,126.15384615384615,334.86153846153843,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1327679,121.503932,0,11,14,3,13,9,2,3,1,1
11,臺北市北投區中央南路一段130巷1~30號,49.0,,2,64,39.0,0,0,0,0,7330000,187949,RPQOMLTKJIOFFEA38CA,1,1,0,108,578304.6153846154,150.76923076923077,120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.130085,121.500793,0,10,17,5,7,10,1,0,1,1
12,臺北市北投區珠海路1~30號,8.23,14.0,4,24,65.83,2,1,1,1,11000000,167097,RPQQMLOKJIOFFEA08CA,1,1,0,108,514144.6153846154,25.323076923076922,202.55384615384614,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1377908,121.5015551,0,11,14,8,12,20,5,6,1,0
13,臺北市北投區大同街211~240號,12.6,5.0,4,44,61.0,2,1,1,0,5500000,90164,RPWNMLSKJIOFFEA78CA,1,1,0,108,277427.6923076923,38.76923076923077,187.69230769230768,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1378439,121.4990857,0,8,12,10,15,14,5,2,1,0
14,臺北市北投區稻香路151~180號,53.17,5.0,4,4,201.13,2,3,2,1,25700000,135989,RPTOMLPLJIOFFEA38CA,1,1,1,108,418427.6923076923,163.6,618.8615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1424409,121.489377,0,1,1,0,5,4,0,0,0,0
15,臺北市北投區西安街二段275巷1~30號,74.68,4.0,4,15,220.14,1,2,2,0,38000000,172617,RPQPMLLLJIOFFEA77CA,1,1,0,108,531129.2307692308,229.7846153846154,677.3538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1204698,121.5067604,0,3,9,0,13,6,1,0,1,0
16,臺北市北投區翠宜路9巷1~30號,88.76,7.0,4,27,180.6,3,2,2,1,15800000,87486,RPWPMLQJKIOFFEA78CA,1,1,1,108,269187.6923076923,273.10769230769233,555.6923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1427883,121.5052004,0,1,1,0,8,8,3,5,0,0
17,臺北市北投區泉源路1~30號,125.46,7.0,4,40,521.8100000000001,3,2,4,1,52000000,99653,RPROMLRLKIOFFEA48CA,2,1,0,108,306624.6153846154,386.0307692307692,1605.569230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.143344,121.518621,0,0,0,0,2,1,0,0,0,0
18,臺北市北投區行義路186巷31~60號,19.86,7.0,4,37,80.88,2,1,1,1,8700000,107567,RPSNMLMLJIOFFEA87CA,1,1,0,108,330975.3846153846,61.107692307692304,248.86153846153843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1331008,121.529663,0,0,1,0,2,0,0,0,0,0
19,臺北市北投區文化三路31~60號,45.57,7.0,4,35,143.38,4,2,2,1,14000000,97643,RPTOMLQLJIOFFEA48CA,2,1,0,108,300440.0,140.2153846153846,441.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1383498,121.4977186,0,3,11,6,11,8,3,0,1,0
20,臺北市北投區磺港路121~150號,31.93,18.0,4,2,295.11,4,2,3,1,47550000,192668,RPQSMLPKJIOFFEA38CA,1,1,2,104,592824.6153846154,98.24615384615385,908.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
21,臺北市北投區立農街二段271~300號,53.87,4.0,4,44,134.39,4,2,2,0,17500000,130218,RPWOMLTKJIOFFEA98CA,1,1,0,108,400670.7692307692,165.75384615384613,413.50769230769225,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1188982,121.5149559,0,8,10,5,5,9,1,1,0,0
22,臺北市北投區中央北路三段40巷34弄1~30號,25.06,21.0,4,9,184.04000000000002,3,2,2,1,23000000,124973,RPQNMLPKJIOFFEA87CA,1,1,1,108,384532.3076923077,77.1076923076923,566.2769230769231,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1395359,121.4850091,0,1,3,1,7,2,2,0,1,0
23,臺北市北投區尊賢街243巷1~30號,35.5,4.0,4,48,94.1,3,2,1,0,12550000,133369,RPROMLOKJIOFFEA97CA,1,1,0,108,410366.1538461538,109.23076923076923,289.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1169823,121.5071471,0,3,13,1,6,5,1,0,1,0
24,臺北市北投區三合街一段79巷1~30號,23.48,9.0,4,5,153.72,2,2,2,1,22550000,146695,RPSSMLPKJIOFFEA58CA,1,1,1,108,451369.23076923075,72.24615384615385,472.9846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1255142,121.5055679,0,0,7,0,13,4,1,0,1,0
25,臺北市北投區三合街二段421~450號,24.94,18.0,4,23,126.14,3,2,2,1,17000000,134771,RPRNMLQKJIOFFEA08CA,1,1,1,108,414680.0,76.73846153846154,388.1230769230769,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1265556,121.5027979,0,2,9,0,11,5,1,0,1,0
26,臺北市北投區行義路186巷1~30號,21.77,7.0,4,37,103.46,3,1,2,1,14800000,143050,RPUPMLMLJIOFFEA28CA,1,1,0,108,440153.8461538461,66.98461538461538,318.3384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.132623,121.528973,0,0,3,0,2,0,0,0,0,0
27,臺北市北投區大度路怡和巷4弄1~30號,37.5,2.0,3,53,46.94,4,1,2,0,1408050,29997,RPROMLMLJIOFFEA87CA,1,1,0,108,92298.46153846153,115.38461538461539,144.43076923076922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1222233,121.4959813,0,0,1,0,0,2,0,0,0,0
28,臺北市北投區復興三路31~60號,40.28,5.0,4,4,108.08,2,2,1,1,18000000,186554,RPQNMLQKKIOFFEA08CA,1,1,1,108,574012.3076923076,123.93846153846154,332.5538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1444376,121.5028792,0,1,3,0,5,9,1,4,0,0
29,臺北市北投區知行路181~210號,41.67,5.0,4,32,136.96,6,3,3,0,13380000,97693,RPOOMLTKJIOFFEA28DA,1,1,0,108,300593.8461538461,128.2153846153846,421.41538461538465,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1191212,121.4659683,0,1,8,3,9,8,0,1,0,1
30,臺北市北投區中和街20巷1~30號,9.51,13.0,4,15,86.7,2,2,1,1,10680000,123183,RPXNMLTLJIOFFEA56DA,3,1,1,108,379024.6153846154,29.26153846153846,266.7692307692308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.137912,121.5033661,0,10,12,8,15,20,3,6,1,0
31,臺北市北投區三合街一段31~60號,14.58,10.0,4,4,71.61,2,1,1,1,15750000,219941,RPRPMLMKKIOFFEA97CA,1,1,0,108,676741.5384615384,44.86153846153846,220.33846153846153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756,0,0,10,0,11,6,1,0,1,0
32,臺北市北投區行義路121~150號,11.58,8.0,4,40,73.33,3,2,1,1,7500000,102277,RPVPMLTKJIOFFEA98CA,1,1,0,108,314698.4615384615,35.63076923076923,225.6307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1285057,121.529186,0,0,3,0,5,2,0,0,0,0
33,臺北市北投區天母西路117巷31~60號,9.2,7.0,4,13,36.15,1,1,1,1,7400000,204703,RPUNMLTKJIOFFEA68CA,1,1,0,108,629855.3846153846,28.307692307692303,111.23076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1213653,121.524526,0,5,10,20,8,14,1,0,0,2
34,臺北市北投區同德街7巷1~30號,44.18,4.0,4,42,110.69,3,2,2,0,11500000,103894,RPVNMLTKJIOFFEA78CA,1,1,0,108,319673.8461538461,135.93846153846152,340.58461538461535,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1253459,121.5275173,0,0,6,0,9,6,0,0,0,0
35,臺北市北投區立農街一段22巷2弄1~30號,35.75,4.0,4,49,83.25,3,2,1,0,14800000,177778,RPXNMLTKJIOFFEA98CA,1,1,0,108,547009.2307692308,110.0,256.15384615384613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1192528,121.5032484,0,3,8,0,8,7,1,0,1,0
36,臺北市北投區西安街一段281巷1~30號,30.0,4.0,4,47,95.7,3,2,1,0,11000000,114943,RPQOMLKLJIOFFEA57CA,1,1,0,108,353670.7692307692,92.3076923076923,294.46153846153845,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1117702,121.5166431,0,5,17,5,5,7,2,3,2,1
37,臺北市北投區致遠二路95巷31~60號,17.5,4.0,4,50,60.89,3,1,1,0,9100000,149450,RPRQMLNJKIOFFEA08CA,1,1,0,108,459846.1538461538,53.84615384615385,187.35384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1168706,121.5105716,0,6,12,3,9,8,2,1,0,0
38,臺北市北投區立農街一段571~600號,32.54,5.0,4,37,119.66000000000001,3,2,2,0,14300000,119505,RPUNMLKLJIOFFEA87CA,1,1,0,108,367707.6923076923,100.12307692307692,368.1846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1193823,121.5108325,0,3,9,0,9,7,1,1,1,0
39,臺北市北投區杏林一路1~30號,52.08,4.0,4,41,143.95999999999998,4,2,2,0,13000000,90303,RPWNMLTKJIOFFEA88CA,3,1,0,108,277855.3846153846,160.24615384615385,442.9538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.140844,121.497622,0,2,6,4,4,7,2,2,0,0
40,臺北市北投區明德路91~120號,35.0,4.0,4,46,97.44,2,2,1,0,13200000,135468,RPPNMLOLJIOFFEA77CA,1,1,0,108,416824.6153846154,107.6923076923077,299.8153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1090387,121.5188432,0,4,13,2,9,1,3,2,1,0
41,臺北市北投區三合街一段117巷31~60號,41.92,9.0,4,3,237.10000000000002,3,2,2,1,48000000,229023,RPXPMLKLJIOFFEA38CA,1,1,1,108,704686.1538461539,128.98461538461538,729.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.125501,121.5044272,0,0,10,0,12,5,1,0,1,0
42,臺北市北投區文林北路1~30號,41.59,14.0,4,8,180.62,3,2,2,1,30000000,166095,RPROMLTLJIOFFEA68DA,2,1,1,108,511061.53846153844,127.96923076923078,555.7538461538461,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293,0,3,10,2,3,0,2,3,0,1
43,臺北市北投區明德路267巷1~30號,22.26,11.0,4,8,87.75999999999999,2,1,1,1,16000000,182315,RPQOMLSKKIOFFEA48DA,1,1,0,108,560969.2307692308,68.49230769230769,270.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1143787,121.5221575,0,2,9,20,8,14,1,1,0,1
44,臺北市北投區行義路186巷1~30號,11.01,6.0,4,35,43.65,1,1,1,1,4900000,112257,RPQOMLMLJIOFFEA87DA,2,1,0,108,345406.1538461538,33.87692307692308,134.3076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.132623,121.528973,0,0,3,0,2,0,0,0,0,0
45,臺北市北投區行義路121~150號,12.63,8.0,4,40,84.09,2,2,1,1,8000000,95136,RPQNMLNLJIOFFEA87DA,2,1,0,108,292726.1538461538,38.861538461538466,258.73846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1285057,121.529186,0,0,3,0,5,2,0,0,0,0
46,臺北市北投區稻香路31~60號,38.72,7.0,4,3,184.31,3,2,2,1,20600000,111768,RPQOMLLKKHPFFEA67CA,1,1,1,108,343901.53846153844,119.13846153846153,567.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1392684,121.4901732,0,1,3,0,5,5,0,0,0,0
47,臺北市北投區三合街一段117巷38弄1~30號,35.18,9.0,4,3,210.36,3,2,2,1,37450000,204040,RPVPMLMKKIOFFEA38CA,1,1,1,108,627815.3846153846,108.24615384615385,647.2615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1253451,121.504026,0,0,10,0,13,7,1,0,1,0
48,臺北市北投區三合街一段117巷38弄1~30號,35.18,9.0,4,3,210.36,3,2,2,1,38880000,211827,RPRPMLRKKIOFFEA48CA,1,1,1,108,651775.3846153846,108.24615384615385,647.2615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1253451,121.504026,0,0,10,0,13,7,1,0,1,0
49,臺北市北投區公?路391~420號,15.41,14.0,4,23,70.66,1,2,1,1,10880000,153977,RPTNMLLLJIOFFEA87CA,1,1,0,108,473775.3846153846,47.41538461538462,217.4153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1151759,121.515018,0,12,18,6,9,9,4,3,1,1
50,臺北市北投區磺港路121~150號,31.93,18.0,4,2,295.11,4,2,2,1,46000000,190611,RPTNMLMLJIOFFEA97CA,1,1,2,105,586495.3846153846,98.24615384615385,908.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
51,臺北市北投區磺港路121~150號,30.98,18.0,4,2,288.6,3,2,2,1,43360000,185904,RPUNMLMLJIOFFEA08CA,1,1,2,105,572012.3076923076,95.32307692307693,888.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
52,臺北市北投區磺港路121~150號,21.9,18.0,4,2,188.35000000000002,3,2,2,1,28940000,180051,RPVNMLMLJIOFFEA18CA,1,1,1,104,554003.0769230769,67.38461538461537,579.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
53,臺北市北投區磺港路121~150號,30.51,18.0,4,2,247.38,4,2,2,1,47000000,212705,RPXNMLMLJIOFFEA38CA,1,1,1,104,654476.923076923,93.87692307692308,761.1692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
54,臺北市北投區磺港路121~150號,30.98,18.0,4,2,288.6,3,2,2,1,45800000,193159,RPOOMLMLJIOFFEA57CA,1,1,2,104,594335.3846153846,95.32307692307693,888.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
55,臺北市北投區文林北路80巷60弄1~30號,62.33,3.0,3,49,123.34,4,2,3,0,23800000,192963,RPRPMLKLJIOFFEA77CA,5,1,0,108,593732.3076923076,191.78461538461536,379.5076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1063281,121.5195562,0,8,12,2,9,8,2,2,2,0
56,臺北市北投區致遠一路一段90巷1~30號,33.75,4.0,4,50,85.79,3,2,1,0,8800000,102576,RPSNMLMJKIOFFEA77CA,1,1,0,108,315618.4615384615,103.84615384615384,263.96923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1095802,121.5155629,0,4,15,2,3,1,3,3,1,1
57,臺北市北投區文林北路94巷121~150號,30.67,3.0,3,49,56.97,1,1,1,0,14600000,256275,RPXNMLTKKIOFFEA09CA,1,1,0,108,788538.4615384615,94.36923076923077,175.29230769230767,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1072789,121.5197828,0,8,14,2,9,8,1,2,1,0
58,臺北市北投區中央北路二段31~60號,17.0,5.0,4,44,86.45,2,2,1,0,9360000,108271,RPTOMLTKKIOFFEA78CA,1,1,0,108,333141.53846153844,52.30769230769231,266.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.136627,121.49561,0,1,5,4,9,4,2,1,0,0
59,臺北市北投區三合街一段82巷121~150號,44.36,9.0,4,2,251.32999999999998,3,2,2,0,47500000,213296,RPTPMLQLJIOFFEA58CA,1,1,2,108,656295.3846153846,136.4923076923077,773.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1298463,121.5040032,0,4,11,1,8,9,1,0,0,1
60,臺北市北投區裕民六路1~30號,9.63,18.0,4,13,141.76,2,2,1,1,25280000,178330,RPUOMLLLJIOFFEA08CA,1,1,1,108,548707.6923076923,29.630769230769232,436.18461538461537,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1134214,121.5169416,0,10,17,7,5,10,2,3,2,1
61,臺北市北投區復興二路60巷1~30號,44.47,8.0,4,26,73.99,2,2,1,1,8000000,108123,RPPOMLNJKIOFFEA77DA,3,1,0,108,332686.1538461538,136.83076923076922,227.66153846153844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.144646,121.504035,0,0,1,0,4,7,1,4,0,0
62,臺北市北投區公?路161巷1~30號,136.7,5.0,4,6,294.28,3,2,2,1,38660000,131376,RPQQMLRKKIOFFEA48CA,2,1,2,108,404233.8461538461,420.6153846153846,905.476923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1291524,121.5063462,0,0,6,0,9,5,1,0,0,0
63,臺北市北投區崗山路8巷1~30號,21.63,7.0,4,2,114.6,2,2,1,0,14080000,148991,RPSNMLLKKIOFFEA77CA,1,1,1,108,458433.8461538461,66.55384615384615,352.6153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1405517,121.4871673,0,1,4,1,7,3,2,0,1,0
64,臺北市北投區天母西路117巷61~90號,24.57,6.0,4,23,84.39,2,1,1,1,15080000,178694,RPSNMLPLJIOFFEA18CA,1,1,0,108,549827.6923076923,75.6,259.66153846153844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.121943,121.524729,0,4,8,20,8,11,1,0,0,1
65,臺北市北投區三合街一段79巷1~30號,24.41,9.0,4,5,154.81,1,1,2,1,24680000,205137,RPVOMLNJKIOFFEA28CA,1,1,1,108,631190.7692307692,75.1076923076923,476.3384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1255142,121.5055679,0,0,7,0,13,4,1,0,1,0
66,臺北市北投區三合街一段79巷1~30號,24.41,9.0,4,5,154.81,1,1,2,1,24680000,205137,RPWOMLNJKIOFFEA38CA,1,1,1,108,631190.7692307692,75.1076923076923,476.3384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1255142,121.5055679,0,0,7,0,13,4,1,0,1,0
67,臺北市北投區公?路161巷1~30號,92.17,5.0,4,6,204.27999999999997,3,2,1,1,28350000,152408,RPQNMLNJKIOFFEA67CA,2,1,1,108,468947.6923076923,283.6,628.553846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1291524,121.5063462,0,0,6,0,9,5,1,0,0,0
68,臺北市北投區中央北路一段167巷1弄31~60號,27.0,2.0,3,50,39.81,2,1,1,0,6300000,158252,RPVNMLKLKIOFFEA08CA,1,1,0,108,486929.23076923075,83.07692307692308,122.49230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.134873,121.497372,0,10,10,8,12,3,4,1,1,1
69,臺北市北投區中山北路七段219巷3弄121~150號,23.64,7.0,4,37,116.84,3,2,2,1,13200000,112975,RPOOMLRLJIOFFEA08CA,1,1,0,108,347615.3846153846,72.73846153846154,359.5076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1276543,121.5300436,0,1,5,1,6,4,0,0,0,0
70,臺北市北投區承德路七段112巷1~30號,25.75,4.0,4,26,76.84,2,1,1,0,9000000,117126,RPPOMLRLJIOFFEA18CA,1,1,0,108,360387.6923076923,79.23076923076923,236.43076923076924,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.112399,121.509805,0,5,7,3,2,3,2,0,0,1
71,臺北市北投區文化三路151~180號,22.38,10.0,4,2,94.63,2,1,1,1,14500000,153228,RPPNMLQLJIOFFEA97CA,1,1,0,106,471470.7692307692,68.86153846153846,291.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1404883,121.4989677,0,2,7,3,6,7,2,4,0,0
72,臺北市北投區立農街一段571~600號,36.41,5.0,4,37,124.22,2,1,1,0,15500000,124779,RPQOMLNJKIOFFEA87DA,1,1,0,108,383935.3846153846,112.03076923076921,382.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1193823,121.5108325,0,3,9,0,9,7,1,1,1,0
73,臺北市北投區明德路136巷1~30號,33.95,5.0,4,40,130.73,3,1,2,0,16800000,128509,RPWNMLSLJIOFFEA98DA,1,1,0,108,395412.3076923077,104.46153846153847,402.2461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.110259,121.5207749,0,2,13,3,5,5,2,2,1,0
74,臺北市北投區稻香路31~60號,38.72,7.0,4,3,184.31,3,2,2,1,21680000,117628,RPVPMLMKKHPFFEA38CA,1,1,1,108,361932.3076923077,119.13846153846153,567.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1392684,121.4901732,0,1,3,0,5,5,0,0,0,0
75,臺北市北投區中央北路三段182巷1~30號,22.54,5.0,4,40,85.06,4,2,1,0,3280000,38561,RPUNMLLKKIOFFEA97CA,1,1,0,108,118649.23076923077,69.35384615384615,261.7230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1370666,121.4815392,0,0,4,1,6,1,2,1,1,0
