,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
25,臺北市內湖區行善路333巷61~90號,29.97,9.0,4,2,162.57,3,2,2,1,27500000,197099,RPWNMLNLJIOFFCA18CA,1,1,1,108,606458.4615384615,92.21538461538461,500.21538461538455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0613866,121.5860693,0,2,6,2,4,13,0,0,0,0
26,臺北市內湖區行善路333巷61~90號,39.8,9.0,4,2,192.53,3,2,2,1,36000000,202872,RPOOMLNLJIOFFCA47CA,1,1,1,108,624221.5384615385,122.46153846153845,592.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0613866,121.5860693,0,2,6,2,4,13,0,0,0,0
27,臺北市內湖區行善路333巷61~90號,29.97,9.0,4,2,162.57,3,2,2,1,28230000,202854,RPUNMLOLJIOFFCA08CA,1,1,1,108,624166.1538461539,92.21538461538461,500.21538461538455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0613866,121.5860693,0,2,6,2,4,13,0,0,0,0
28,臺北市內湖區文德路90巷31~60號,23.41,9.0,4,24,83.60999999999999,3,2,2,1,17000000,203325,RPWPMLOKJIOFFCA38CA,1,1,0,108,625615.3846153846,72.03076923076922,257.2615384615384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0773043,121.5824637,0,4,12,5,11,7,1,1,1,0
29,臺北市內湖區成功路四段61巷1~30號,22.49,5.0,4,38,78.52,3,2,1,0,11680000,148752,RPPNMLPKJIOFFCA57CA,1,1,0,108,457698.4615384615,69.19999999999999,241.59999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0818709,121.5926782,0,13,18,13,8,17,2,1,1,0
30,臺北市內湖區內湖路二段253巷1~30號,38.63,5.0,4,34,98.73,3,2,2,0,13200000,133698,RPXNMLSKJIOFFCA68CA,1,1,0,108,411378.4615384615,118.86153846153846,303.7846153846154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0825899,121.5897725,0,12,13,13,6,15,1,3,1,0
31,臺北市內湖區安康路434巷19弄1~30號,33.08,4.0,4,41,96.78,3,2,2,0,12200000,126059,RPWQMLSKJIOFFCA88CA,2,1,0,108,387873.8461538461,101.78461538461538,297.7846153846154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0663963,121.6153331,0,5,8,5,9,7,2,1,1,0
32,臺北市內湖區新豐街91~120號,44.92,10.0,4,12,221.67000000000002,3,2,2,1,38800000,175035,RPVPMLPKJIOFFCA38CA,1,1,1,108,538569.2307692308,138.2153846153846,682.0615384615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0603942,121.5843736,0,3,7,2,5,9,1,0,0,0
33,臺北市內湖區民權東路六段211~240號,29.98,11.0,4,10,242.29000000000002,3,2,2,1,34800000,143635,RPSNMLSKJIOFFCA18CA,1,1,1,108,441953.8461538461,92.24615384615385,745.5076923076923,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0671073,121.5994289,0,0,1,0,6,2,0,0,0,0
34,臺北市內湖區星雲街168巷31~60號,5.0,21.0,4,24,31.38,1,2,1,1,5020000,159975,RPRQMLMLJIOFFCA97DA,1,1,0,108,492230.7692307692,15.384615384615383,96.55384615384615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.079958,121.5970285,0,5,6,0,9,9,1,0,1,0
